sine_sec,sine_autal_sec,cosine_sec,cosine_autal_sec
94575.77080429126,76292.0420204207,79449.74300423387,136891.41304310944
95690.86122698784,171602.81172174073,85492.53676963848,41580.64334178944
163151.77543448322,167526.6651040908,46192.91017324403,45656.78995943939
141040.3330290733,167842.49244492562,50227.25282613535,45340.962618604506
134084.19587530414,191667.707599551,58216.43708332505,21515.74746397916
141040.3330290733,129587.90578630325,50227.25282613535,83595.54927722689
163151.77543448322,151705.68924914458,46192.91017324403,61477.7658143856
175936.75870452935,185489.33524446908,25732.38107275303,27694.119819061063
162085.95639791794,205672.68611430126,4370.929301157427,7510.768949228932
117852.95588914839,94442.24451402403,93036.18610442357,118741.21054950613
33321.61888299281,35520.706239520616,168834.53286911643,177662.74882400956
141040.3330290733,209561.31024833015,50227.25282613535,3622.144815199825
182049.14650951055,208979.00358866618,18894.501601539556,4204.451474864081
56019.12569476837,69610.31984088321,151989.71845142703,143573.13522264696
146231.48247530783,166628.54097319592,62870.1116924541,46554.91409033422
182049.14650951055,200056.89107968568,18894.501601539556,13126.56398384456
15845.764316223183,10027.508201902361,171065.94651316426,203155.94686162774
156607.44129451693,147560.4652702913,54189.43076229372,65622.98979323887
185037.9697812541,202810.5008379853,5368.0918905102835,10372.954225544838
158040.6087948982,176646.17957069745,51252.49156826319,36537.275492832734
33321.61888299281,35441.74940431187,168834.53286911643,177741.70565921828
177800.52910853102,180465.71647391896,33455.1232451648,32717.738589611174
98899.80868093821,96356.94776783536,2716.61649572525,116826.50729569481
66293.24749317655,135845.23497659393,129085.38474493574,77338.22008693626
185037.9697812541,200658.92707854783,5368.0918905102835,12524.527984982335
170526.55686101146,162611.60211234834,38299.12777934772,50571.85295118184
66293.24749317655,28611.983158757994,129085.38474493574,184571.4719047722
31321.135870894042,1273.1789677404618,143320.77403039884,211910.27609578904
75275.28708194585,88935.00525821622,130070.2214632356,124248.44980531393
185037.9697812541,197017.03318494148,5368.0918905102835,16166.421878588722
158040.6087948982,175195.34772373718,51252.49156826319,37988.107339792936
71548.12371098543,84641.72734374244,129758.19116050866,128541.7277197877
168028.0180009506,194974.04481312455,38477.69870363917,18209.410250405574
15845.764316223183,27526.32667463819,171065.94651316426,185657.128388892
185037.9697812541,179370.1903853981,5368.0918905102835,33813.26467813205
64175.9025590542,20726.169242287615,132765.91204119276,192457.28582124255
15934.458055912124,2358.845321464787,187069.50846072988,210824.60974206563
117852.95588914839,78433.74617545714,93036.18610442357,134749.70888807302
117852.95588914839,119767.64940721935,93036.18610442357,93415.80565631081
36310.945659949,8843.16554337602,165171.5418494572,204340.28952015424
124101.70432227012,121662.62332183294,86163.31296406082,91520.83174169723
138687.59929209517,110608.65652300855,47105.51041430872,102574.79854052162
182049.14650951055,174859.78117410018,18894.501601539556,38323.67388942998
109917.91597181874,106483.16188335305,102307.77675980279,106700.29318017709
158986.31351391342,208742.12321343538,36438.19538536289,4441.331850094571
140804.69384259506,133318.62611951947,65929.23931173552,79864.82894401069
33321.61888299281,36754.40678965677,168834.53286911643,176429.04827387337
66293.24749317655,102594.5377493239,129085.38474493574,110588.91731420626
185037.9697812541,117931.91285822108,5368.0918905102835,95251.54220530907
92039.15932148881,70350.5401709649,108602.26830348416,142832.91489256526
157064.6381262926,187433.65718108814,38723.73956165537,25749.797882442017
182049.14650951055,118010.86969342982,18894.501601539556,95172.58537010032
156607.44129451693,151340.52375590857,54189.43076229372,61842.931307621584
168028.0180009506,159936.93931965303,38477.69870363917,53246.51574387712
33321.61888299281,36201.708943195765,168834.53286911643,176981.74612033437
33321.61888299281,43821.03367123235,168834.53286911643,169362.42139229784
177800.52910853102,180840.75157155588,33455.1232451648,32342.703491974247
185609.3697682436,205919.42622432823,13337.816266218988,7264.028839201784
182049.14650951055,205573.98020068585,18894.501601539556,7609.4748628442685
99374.35017224212,114418.33369143322,112498.79905256523,98765.12137209695
93150.63886590989,19847.774450590703,72723.06278796554,193335.6806129394
167392.28065450952,146543.89601697915,43734.65184748974,66639.55904655102
167392.28065450952,178610.23084651423,43734.65184748974,34573.224217015966
116002.58734788049,130199.82125917089,95667.73821498148,82983.63380435924
170526.55686101146,141589.344738028,38299.12777934772,71594.11032550214
185037.9697812541,209314.57013830324,5368.0918905102835,3868.884925226974
141040.3330290733,205327.24009065866,50227.25282613535,7856.2149728715385
182049.14650951055,185035.35318122763,18894.501601539556,28148.101882302493
93150.63886590989,36616.2323280415,72723.06278796554,176567.22273548864
182049.14650951055,210893.70684247775,18894.501601539556,2289.748221052694
134084.19587530414,117300.24830694695,58216.43708332505,95883.2067565832
114375.46481210068,94274.46123920551,73129.27260263341,118908.99382432464
168028.0180009506,194302.90184424634,38477.69870363917,18880.55321928384
2430.001055203487,5122.324684165406,195237.74641167032,208061.13037936474
100735.84515075949,49762.545390292544,86341.41574244454,163420.90967323762
126943.06439153079,97353.76794274108,70887.28001454097,115829.68712078907
20667.69371052221,927.7428137023454,183250.12887134607,212255.71224982743
95690.86122698784,58013.52479999889,85492.53676963848,155169.93026353128
126943.06439153079,143227.69906860872,70887.28001454097,69955.75599492143
141040.3330290733,191391.36854592484,50227.25282613535,21792.086517605298
168028.0180009506,179449.14722060677,38477.69870363917,33734.30784292337
115919.59795604808,168859.0616982379,76406.5174230072,44324.393365292264
179326.18680666314,188983.1850720591,2969.751971331785,24200.269991471032
15845.764316223183,6158.643015884186,171065.94651316426,207024.81204764603
100735.84515075949,62928.58779174133,86341.41574244454,150254.86727178883
168028.0180009506,143050.04618938925,38477.69870363917,70133.4088741409
92039.15932148881,167724.05719211258,108602.26830348416,45459.397871417576
126943.06439153079,165246.7864874392,70887.28001454097,47936.66857609092
93150.63886590989,8458.25097173359,72723.06278796554,204725.2040917966
2430.001055203487,375.04496724133554,195237.74641167032,212808.41009628685
182049.14650951055,201843.27960667858,18894.501601539556,11340.175456851637
185037.9697812541,199593.0098032302,5368.0918905102835,13590.445260299988
170526.55686101146,173892.5698123977,38299.12777934772,39290.885251132466
191086.03850868891,183209.46649742185,12450.662043226306,29973.988566108354
168028.0180009506,135983.41930781348,38477.69870363917,77200.03575571669
167392.28065450952,173971.52664760643,43734.65184748974,39211.928415923714
166572.3474529065,195941.25617482702,18625.722730719426,17242.19888870314
131801.08138068003,158239.3673626657,79739.36620812237,54944.08770086447
156607.44129451693,147787.45630191208,54189.43076229372,65395.99876161808
182049.14650951055,199908.83714406507,18894.501601539556,13274.61791946511
15934.458055912124,32095.9436427382,187069.50846072988,181087.511420792
100735.84515075949,174731.46644728165,86341.41574244454,38451.988616248535
139227.90627428636,167220.70736765696,64936.869488235534,45962.7476958732
185037.9697812541,209689.60523594028,5368.0918905102835,3493.8498275900515
109917.91597181874,131660.52271053212,102307.77675980279,81522.93235299805
109917.91597181874,119066.90749474209,102307.77675980279,94116.54756878807
191086.03850868891,198536.97200191795,12450.662043226306,14646.483061612247
182773.95460771615,186061.7821693366,25340.50439965509,27121.672894193533
141040.3330290733,197944.78586824826,50227.25282613535,15238.669195281933
66293.24749317655,70133.40887414092,129085.38474493574,143050.04618938925
179326.18680666314,204744.9433005987,2969.751971331785,8438.511762931365
66293.24749317655,40761.456306894695,129085.38474493574,172421.99875663547
182049.14650951055,208130.22747977666,18894.501601539556,5053.227583753383
191086.03850868891,201458.36503503597,12450.662043226306,11725.090028494127
156607.44129451693,129755.69893072614,54189.43076229372,83427.75613280403
20891.326884970713,16403.28251461044,186300.71104762063,196780.1725489197
110480.34457117564,110519.83995300296,102703.09707255279,102663.61511052721
182773.95460771615,184107.600497921,25340.50439965509,29075.854565609166
182049.14650951055,212305.05040222825,18894.501601539556,878.4046613013634
141040.3330290733,151004.94733666716,50227.25282613535,62178.507726862976
170526.55686101146,174356.44121924893,38299.12777934772,38827.013844281224
156607.44129451693,155870.67217600858,54189.43076229372,57312.78288752157
139227.90627428636,192200.6761068142,64936.869488235534,20982.778956715953
92039.15932148881,130407.0829515937,108602.26830348416,82776.37211193646
75275.28708194585,108575.50814677961,130070.2214632356,104607.94691675053
46889.834730905895,54302.56341479363,162906.74858139997,158880.89164873652
121214.72329431148,200165.44685849326,53093.313176366486,13018.008205036824
124101.70432227012,80062.23090163687,86163.31296406082,133121.2241618933
185037.9697812541,169500.5859843087,5368.0918905102835,43682.869079221426
146231.48247530783,134443.7511516392,62870.1116924541,78739.70391189095
156607.44129451693,154785.01569188872,54189.43076229372,58398.439371641434
66293.24749317655,131690.1315237353,129085.38474493574,81493.32353979484
103285.4100574002,202583.4999367602,109898.04500612996,10599.955126769948
33623.022680780814,77012.52314170025,156064.29185726383,136170.9319218299
100735.84515075949,191667.71746915544,86341.41574244454,21515.737594374685
92039.15932148881,163322.20375962235,108602.26830348416,49861.25130390781
15934.458055912124,23430.440848186132,187069.50846072988,189753.014215344
158986.31351391342,143790.26651947093,36438.19538536289,69393.18854405923
98899.80868093821,60036.80357182657,2716.61649572525,153146.6514917036
185609.3697682436,106601.59713616614,13337.816266218988,106581.857927364
141040.3330290733,169767.05543353368,50227.25282613535,43416.39962999649
191086.03850868891,169500.5859843087,12450.662043226306,43682.869079221426
170526.55686101146,131966.48044696587,38299.12777934772,81216.97461656429
75275.28708194585,79815.48092200531,130070.2214632356,133367.97414152484
168028.0180009506,147570.32500508812,38477.69870363917,65613.13005844205
158040.6087948982,179005.024892162,51252.49156826319,34178.43017136815
99374.35017224212,95044.30025209492,112498.79905256523,118139.15481143523
56019.12569476837,78828.53035150067,151989.71845142703,134354.9247120295
61538.39518810232,191499.93419433688,137226.37989970625,21683.520869193326
98899.80868093821,201981.4441986893,2716.61649572525,11202.010864840775
170526.55686101146,196217.6050980576,38299.12777934772,16965.84996547252
121214.72329431148,200945.14560617937,53093.313176366486,12238.309457350822
157064.6381262926,120951.99206574573,38723.73956165537,92231.46299778442
163151.77543448322,159206.57872436816,46192.91017324403,53976.87633916203
109917.91597181874,97580.77871357043,102307.77675980279,115602.67634995974
109917.91597181874,107943.86333471427,102307.77675980279,105239.5917288159
114902.23722933084,186466.44581938558,92204.98357062394,26717.009244144574
182049.14650951055,206620.16813680585,18894.501601539556,6563.286926724411
99374.35017224212,80210.27496765323,112498.79905256523,132973.18009587695
156607.44129451693,147797.32590631323,54189.43076229372,65386.129157216936
185609.3697682436,205929.29582872946,13337.816266218988,7254.159234800643
64175.9025590542,65050.562607579974,132765.91204119276,148132.8924559502
182049.14650951055,193217.235490522,18894.501601539556,19966.21957300818
15934.458055912124,9889.343609891508,187069.50846072988,203294.1114536386
64175.9025590542,85115.46835499466,132765.91204119276,128067.98670853549
179326.18680666314,199820.01070445526,2969.751971331785,13363.44435907493
168028.0180009506,199158.7570791865,38477.69870363917,14024.697984343624
182773.95460771615,209699.4945795502,25340.50439965509,3483.960483980123
33321.61888299281,4757.149321325041,168834.53286911643,208426.30574220524
74003.91103955924,175185.47811933619,121751.43222087041,37997.97694419401
168028.0180009506,173803.7335031836,38477.69870363917,39379.72156034653
185037.9697812541,173122.7406691127,5368.0918905102835,40060.714394417446
92039.15932148881,57826.01218598259,108602.26830348416,155357.44287754758
99374.35017224212,96751.73194387909,112498.79905256523,116431.72311965105
64175.9025590542,83220.50430998545,132765.91204119276,129962.95075354472
63672.31001334164,39202.06868112689,107319.91471539771,173981.38638240326
191086.03850868891,169470.9771711053,12450.662043226306,43712.47789242485
15934.458055912124,5339.46585059375,187069.50846072988,207843.98921293652
92039.15932148881,76923.69670209043,108602.26830348416,136259.75836143972
186607.6919750366,207241.94334447008,6620.488485861583,5941.511719060221
66293.24749317655,65919.0877948758,129085.38474493574,147264.36726865437
185609.3697682436,192101.98006280325,13337.816266218988,21081.47500072686
185037.9697812541,209887.00719356642,5368.0918905102835,3296.447869963877
139227.90627428636,154479.04808585066,64936.869488235534,58704.406977679486
134068.0886172589,117882.56483621562,66784.47172947961,95300.89022731452
137648.60226416364,208505.26257741384,16034.661900666808,4678.1924861164625
182049.14650951055,193059.34155931327,18894.501601539556,20124.11350421689
134068.0886172589,195724.13474760734,66784.47172947961,17459.32031592275
139227.90627428636,163578.83321325944,64936.869488235534,49604.621850270734
31321.135870894042,177761.44486802048,143320.77403039884,35422.0101955097
158040.6087948982,168276.76490817798,51252.49156826319,44906.69015535221
117852.95588914839,97245.22203353782,93036.18610442357,115938.23302999235
98899.80868093821,77397.42784373838,2716.61649572525,135786.02721979178
121214.72329431148,120083.46687844986,53093.313176366486,93099.98818508029
56019.12569476837,32076.214303540415,151989.71845142703,181107.24075998977
100735.84515075949,191569.02142514446,86341.41574244454,21614.43363838571
124101.70432227012,72107.3297543589,86163.31296406082,141076.12530917127
182049.14650951055,207251.82281847537,18894.501601539556,5931.632245054651
170526.55686101146,197323.01066058385,38299.12777934772,15860.444402946314
140804.69384259506,124593.89582895637,65929.23931173552,88589.55923457378
158040.6087948982,123103.57569478755,51252.49156826319,90079.87936874261
99374.35017224212,94915.98552527641,112498.79905256523,118267.46953825376
64175.9025590542,66994.87467459452,132765.91204119276,146188.58038893563
126943.06439153079,102476.10249651084,70887.28001454097,110707.3525670193
185037.9697812541,205119.9882678403,5368.0918905102835,8063.466795689942
108470.97994745524,96258.25172382455,102832.70994240175,116925.2033397056
124101.70432227012,72590.94037001228,86163.31296406082,140592.51469351788
124101.70432227012,72176.4268547708,86163.31296406082,141007.02820875935
175936.75870452935,187739.60504791743,25732.38107275303,25443.85001561271
168028.0180009506,210923.31565568064,38477.69870363917,2260.139407849468
182773.95460771615,193029.73274610995,25340.50439965509,20153.722317420186
182049.14650951055,207232.08360967328,18894.501601539556,5951.371453856809
2430.001055203487,5684.882265423092,195237.74641167032,207498.5727981071
182049.14650951055,196572.92072610112,18894.501601539556,16610.534337429017
33623.022680780814,26095.23403648021,156064.29185726383,187088.22102704996
99374.35017224212,81809.1508806298,112498.79905256523,131374.30418290035
104484.60461403965,28167.841091104656,68122.76751346675,185015.6139724255
29232.309620471377,34879.172083845406,170401.73291535198,178304.28297968477
2430.001055203487,18752.258231674165,195237.74641167032,194431.196831856
127968.91386611754,133229.78981030526,81510.50762493617,79953.66525322488
15845.764316223183,6089.54591547211,171065.94651316426,207093.90914805818
33321.61888299281,196434.72652527716,168834.53286911643,16748.728538253028
2430.001055203487,2891.794089519177,195237.74641167032,210291.66097401083
46889.834730905895,65465.085992425695,162906.74858139997,147718.36907110448
138687.59929209517,117813.46773580364,47105.51041430872,95369.98732772651
71548.12371098543,79578.62028598349,129758.19116050866,133604.83477754667
117852.95588914839,133979.87974478808,93036.18610442357,79203.57531874208
98899.80868093821,79529.26239437373,2716.61649572525,133654.19266915644
170526.55686101146,195329.3407019596,38299.12777934772,17854.114361570573
108470.97994745524,96208.91357142341,102832.70994240175,116974.54149210674
92039.15932148881,68001.57432350563,108602.26830348416,145181.88074002453
2430.001055203487,473.74101125224314,195237.74641167032,212709.71405227832
157064.6381262926,155002.13711910846,38723.73956165537,58181.3179444217
177800.52910853102,180929.57801116566,33455.1232451648,32253.877052364485
170526.55686101146,190315.58166620616,38299.12777934772,22867.873397323972
177800.52910853102,210202.8345344015,33455.1232451648,2980.6205291289266
182049.14650951055,192595.4602828578,18894.501601539556,20587.99478067237
168028.0180009506,173783.9942943815,38477.69870363917,39399.460769148696
170526.55686101146,190897.89819547473,38299.12777934772,22285.55686805548
15845.764316223183,13797.706952722952,171065.94651316426,199385.74811080724
114902.23722933084,119422.21325318128,92204.98357062394,93761.24181034887
100735.84515075949,169737.45648993485,86341.41574244454,43445.9985735953
71548.12371098543,80595.18953929574,129758.19116050866,132588.26552423442
29232.309620471377,17104.024427087872,170401.73291535198,196079.43063644227
93150.63886590989,210380.48741362078,72723.06278796554,2802.9676499093894
33321.61888299281,51539.074182488584,168834.53286911643,161644.38088104155
182049.14650951055,211150.31655690607,18894.501601539556,2033.1385066244068
185037.9697812541,201537.33173984897,5368.0918905102835,11646.123323681188
46889.834730905895,54707.21719523828,162906.74858139997,158476.23786829185
191086.03850868891,149603.4635117125,12450.662043226306,63579.99155181767
109917.91597181874,112434.54320681428,102307.77675980279,100748.91185671587
33321.61888299281,21357.814054352944,168834.53286911643,191825.64100917726
134084.19587530414,80565.570856488,58216.43708332505,132617.88420704214
182049.14650951055,191884.8487659794,18894.501601539556,21298.606297550716
179326.18680666314,161200.25855259676,2969.751971331785,51983.19651093341
33321.61888299281,4500.529737292383,168834.53286911643,208682.9253262376
64175.9025590542,45113.96171737948,132765.91204119276,168069.49334615064
185037.9697812541,210262.05216080754,5368.0918905102835,2921.402902722454
131801.08138068003,132637.62341584425,79739.36620812237,80545.8316476859
15934.458055912124,73873.98894215384,187069.50846072988,139309.46612137632
75275.28708194585,86487.34336674603,130070.2214632356,126696.1116967841
186607.6919750366,182686.37746416405,6620.488485861583,30497.077599366112
117852.95588914839,118405.64399986905,93036.18610442357,94777.81106366114
117852.95588914839,97018.21126270841,93036.18610442357,116165.24380082174
104333.09758565539,119826.87690323024,107588.10956949908,93356.57816029993
117852.95588914839,95439.07455853412,93036.18610442357,117744.38050499604
64175.9025590542,25848.493926453,132765.91204119276,187334.9611370772
168028.0180009506,199198.2256271866,38477.69870363917,13985.229436343621
71548.12371098543,72689.63641402319,129758.19116050866,140493.81864950695
33321.61888299281,41689.19912059706,168834.53286911643,171494.2559429331
191086.03850868891,198033.60243825373,12450.662043226306,15149.852625276471
185037.9697812541,205258.15285985093,5368.0918905102835,7925.302203679149
170526.55686101146,166431.14888517425,38299.12777934772,46752.30617835592
137648.60226416364,77821.83070258955,16034.661900666808,135361.62436094062
115973.04371599264,117764.12958340257,69197.42444165256,95419.3254801276
36310.945659949,19364.163834937306,165171.5418494572,193819.29122859286
36310.945659949,29480.498476449513,165171.5418494572,183702.95658708067
140804.69384259506,151982.03817237503,65929.23931173552,61201.41689115511
140804.69384259506,124603.75556375322,65929.23931173552,88579.69949977695
182773.95460771615,192279.64281162724,25340.50439965509,20903.812251902895
116002.58734788049,138766.6477489207,95667.73821498148,74416.80731460945
170526.55686101146,128403.56312777684,38299.12777934772,84779.8919357533
92039.15932148881,97166.24545912028,108602.26830348416,116017.20960440986
182049.14650951055,204932.46578421965,18894.501601539556,8250.989279310617
162085.95639791794,173882.69033839236,4370.929301157427,39300.76472513779
124101.70432227012,103976.28236547644,86163.31296406082,109207.17269805374
177800.52910853102,189417.44766570712,33455.1232451648,23766.007397823087
99374.35017224212,110302.70865617898,112498.79905256523,102880.74640735117
33321.61888299281,15574.225875314616,168834.53286911643,197609.22918821554
116002.58734788049,113066.19788848404,95667.73821498148,100117.25717504612
124101.70432227012,139763.4777934308,86163.31296406082,73419.97727009936
99374.35017224212,80980.10411093822,112498.79905256523,132203.35095259195
15934.458055912124,17666.591877949963,187069.50846072988,195516.86318558024
185037.9697812541,200224.66448489996,5368.0918905102835,12958.79057863028
140804.69384259506,147984.8483899339,65929.23931173552,65198.60667359626
2430.001055203487,5694.761739428541,195237.74641167032,207488.6933241017
20891.326884970713,19571.415657755828,186300.71104762063,193612.03940577435
64175.9025590542,73094.29019446779,132765.91204119276,140089.16486906237
134084.19587530414,135677.44183217108,58216.43708332505,77506.01323135909
179326.18680666314,190078.71116058002,2969.751971331785,23104.74390295015
100735.84515075949,182577.81181575207,86341.41574244454,30605.64324777811
15934.458055912124,16452.630536615896,187069.50846072988,196730.82452691422
66293.24749317655,135835.36537219287,129085.38474493574,77348.08969133726
141040.3330290733,189417.44766570712,50227.25282613535,23766.007397823087
191086.03850868891,67439.00687264353,12450.662043226306,145744.44819088661
191086.03850868891,183091.03124460875,12450.662043226306,30092.423818921416
168028.0180009506,190927.507008678,38477.69870363917,22255.94805485218
33321.61888299281,43929.60918924876,168834.53286911643,169253.8458742814
117852.95588914839,141559.73592482472,93036.18610442357,71623.71913870542
113118.51624434124,78897.6077127039,20657.372352503025,134285.84735082625
121214.72329431148,210183.0953255991,53093.313176366486,3000.3597379310836
140804.69384259506,154923.19015350394,65929.23931173552,58260.26491002621
64175.9025590542,44689.55885852824,132765.91204119276,168493.89620500192
66293.24749317655,33744.16757772015,129085.38474493574,179439.28748580997
64175.9025590542,43702.60828802372,132765.91204119276,169480.84677550648
64175.9025590542,33763.90678652231,132765.91204119276,179419.54827700785
113118.51624434124,98291.40010005326,20657.372352503025,114892.05496347691
138687.59929209517,96445.77420744518,47105.51041430872,116737.68085608497
75275.28708194585,55654.69921774286,130070.2214632356,157528.7558457873
191086.03850868891,197273.6527689741,12450.662043226306,15909.802294556006
64175.9025590542,66304.0023665183,132765.91204119276,146879.45269701187
114375.46481210068,205189.07549864787,73129.27260263341,7994.379564882331
156607.44129451693,163105.08233240276,54189.43076229372,50078.37273112742
61538.39518810232,63125.979879763145,137226.37989970625,150057.47518376703
182049.14650951055,180929.58788077012,18894.501601539556,32253.86718276
182049.14650951055,187779.10320473043,18894.501601539556,25404.351858799724
186607.6919750366,175076.91247092414,6620.488485861583,38106.542592606005
33321.61888299281,65287.4331132061,168834.53286911643,147896.02195032407
146231.48247530783,166816.0535872123,62870.1116924541,46367.40147631786
176011.99945108686,170151.97000517618,1017.4768812104417,43031.485058354
100735.84515075949,62395.62915408254,86341.41574244454,150787.82590944762
179326.18680666314,115000.6403510975,2969.751971331785,98182.81471243264
139227.90627428636,119372.86523117582,64936.869488235534,93810.58983235432
131801.08138068003,114240.67094260936,79739.36620812237,98942.78412092081
131801.08138068003,118800.42817591266,79739.36620812237,94383.02688761751
113118.51624434124,76163.73716320658,20657.372352503025,137019.7179003236
182049.14650951055,200589.83984774014,18894.501601539556,12593.615215790069
170526.55686101146,181788.2434636649,38299.12777934772,31395.211599865255
185037.9697812541,196947.95582373816,5368.0918905102835,16235.499239791976
170526.55686101146,176202.04737264838,38299.12777934772,36981.407690881824
168028.0180009506,174435.38818485336,38477.69870363917,38748.06687867677
182049.14650951055,181353.9907396213,18894.501601539556,31829.46432390889
156607.44129451693,144421.92120114056,54189.43076229372,68761.53386238958
156607.44129451693,143148.74223340015,54189.43076229372,70034.71283013001
45256.3405045367,24190.40038706997,109253.48577620293,188993.0546764602
56019.12569476837,29450.889663246275,151989.71845142703,183732.5654002839
99374.35017224212,70804.54197341517,112498.79905256523,142378.91309011498
176011.99945108686,192753.3739532752,1017.4768812104417,20430.08111025494
176011.99945108686,200451.665386125,1017.4768812104417,12731.789677405168
176011.99945108686,175215.07706293504,1017.4768812104417,37968.378000595134
45256.3405045367,12327.12602735617,109253.48577620293,200856.32903617393
15934.458055912124,33013.81685203955,187069.50846072988,180169.6382114906
185037.9697812541,187255.99443226392,5368.0918905102835,25927.46063126622
168028.0180009506,181590.85137564322,38477.69870363917,31592.603687886945
113431.08085863155,96475.39289025284,99192.64846121013,116708.06217327731
15934.458055912124,10106.484776319883,187069.50846072988,203076.97028721022
109917.91597181874,112513.49017241872,102307.77675980279,100669.96489111143
116603.15915253854,93445.42433911836,69095.95106493072,119738.03072441179
99374.35017224212,115089.4569211031,112498.79905256523,98093.99814242708
99374.35017224212,81424.24617859161,112498.79905256523,131759.20888493856
167392.28065450952,178699.05728612395,43734.65184748974,34484.3977774062
31321.135870894042,27220.36893820442,143320.77403039884,185963.0861253257
33321.61888299281,1056.0476709165825,168834.53286911643,212127.40739261275
108470.97994745524,144066.6154427014,102832.70994240175,69116.83962082877
126943.06439153079,102397.13579169771,70887.28001454097,110786.31927183244
131801.08138068003,123616.79512364425,79739.36620812237,89566.65993988591
15845.764316223183,88.82643960984547,171065.94651316426,213094.6286239154
141040.3330290733,152416.29089641862,50227.25282613535,60767.16416711153
156607.44129451693,154844.22344869087,54189.43076229372,58339.23161483928
20891.326884970713,1115.2652973230217,186300.71104762063,212068.18976620625
33321.61888299281,19985.948912205928,168834.53286911643,193197.50615132423
