sine_sec,sine_autal_sec,cosine_sec,cosine_autal_sec
125233.17300952222,132637.62341584425,87128.41410275496,80545.8316476859
74629.56904378765,52229.94649056487,128095.12266909338,160953.50857296525
87024.04541278118,58734.01579088279,66627.86277865375,154449.43927264737
152468.18579416975,186101.26058694097,46402.70106386229,27082.19447658915
197791.0736244719,195655.03764719542,11476.851631657975,17528.417416334723
93972.92832182508,186180.21742214978,114450.40433074946,27003.237641380398
179043.56643149772,197984.2642858526,32275.550344679297,15199.190777677564
147799.8059010816,144037.00662949818,64702.96905149903,69146.44843403196
123287.75219747244,123212.1512128039,89815.79898703605,89971.30385072624
74831.05657751775,65761.17412445835,124009.46682160327,147422.28093907182
74629.56904378765,47512.2755868442,128095.12266909338,165671.17947668597
94608.29517211103,96741.87220908228,118485.54387554762,116441.58285444789
87024.04541278118,206659.63668480565,66627.86277865375,6523.818378724406
167135.92022809392,166746.97622600902,43510.22371494376,46436.47883752116
115974.61803112838,166342.31257596018,83127.22588562811,46841.142487569996
125233.17300952222,131690.1315237353,87128.41410275496,81493.32353979484
185138.2762851851,187305.35232387387,24689.170015586464,25878.102739656293
185138.2762851851,186456.56634538027,24689.170015586464,26726.8887181499
200071.56186282865,201241.2337382121,2443.773249739391,11942.221325318029
115974.61803112838,106108.11691611164,83127.22588562811,107075.33814741849
117241.65018371453,115138.80494310854,95906.88366205698,98044.6501204216
194731.31119971897,158061.71448344615,10920.757374180377,55121.740580084006
185138.2762851851,192437.54661244032,24689.170015586464,20745.90845108982
147799.8059010816,133812.09646996958,64702.96905149903,79371.35859356058
113526.45825605192,120971.74114415226,98926.11800602992,92211.71391937789
195114.21697153413,188756.1743012296,13348.36654545431,24427.280762300576
129666.38337594767,133565.3563599423,83263.61311401047,79618.09870358785
185138.2762851851,176202.04737264838,24689.170015586464,36981.407690881824
28914.703359515217,21367.69352835845,176409.1373114289,191815.76153517174
153609.5843290703,143612.62350985556,59337.05601055703,69570.8315536746
93972.92832182508,70824.28118221728,114450.40433074946,142359.1738813129
96845.61149436564,93445.42433911836,116142.73333198446,119738.03072441179
194731.31119971897,209669.87589674213,10920.757374180377,3513.5791667878493
76452.73666744391,75709.73536075647,136728.93969845274,137473.71970277367
11579.126877962113,493.49008965892415,197738.05607866417,212689.96497387235
195114.21697153413,198230.9945262754,13348.36654545431,14952.46053725478
17575.31324763391,40267.985956444536,192102.32002919007,172915.4691070856
125233.17300952222,119363.00549637913,87128.41410275496,93820.44956715104
185138.2762851851,191796.03219597376,24689.170015586464,21387.42286755641
115974.61803112838,101439.79403439643,83127.22588562811,111743.66102913373
61144.94737094315,59977.58594542008,152011.48544955283,153205.86911811007
46274.325005183724,33122.392370055895,165133.85204257446,180061.06269347426
179043.56643149772,181699.4170240551,32275.550344679297,31484.038039475072
74831.05657751775,55111.87097568293,124009.46682160327,158071.58408784724
28914.703359515217,22117.783462841213,176409.1373114289,191065.67160068895
195114.21697153413,195576.0808119868,13348.36654545431,17607.37425154335
348.0457710134515,2210.8012554483657,202887.9612684345,210972.65380808193
93972.92832182508,90652.31642400572,114450.40433074946,122531.13863952443
72801.3148824186,81068.93055054794,139888.78524435207,132114.52451298223
96845.61149436564,84967.43415858266,116142.73333198446,128216.0209049475
106025.41105571394,171711.3773701527,89563.6658403993,41472.07769337744
56253.83660796889,71742.15439151856,152151.1613671435,141441.3006720116
147799.8059010816,148182.2404779557,64702.96905149903,65001.21458557444
28914.703359515217,39054.02461511059,176409.1373114289,174129.4304484196
11579.126877962113,3582.666397595442,197738.05607866417,209600.78866593447
177920.38548330354,175905.96911022006,35104.349701166204,37277.48595331012
185138.2762851851,203333.59974084728,24689.170015586464,9849.855322682937
167135.92022809392,179794.58337464498,43510.22371494376,33388.8716888852
58286.68396214778,60046.663306623275,151993.07039548265,153136.7917569069
72801.3148824186,67794.31263108287,139888.78524435207,145389.1424324473
58286.68396214778,39379.72156034649,151993.07039548265,173803.73350318364
348.0457710134515,7273.908313207284,202887.9612684345,205909.5467503229
32551.88445200251,42419.559715882104,179281.41900824202,170763.89534764807
74831.05657751775,62731.20557332395,124009.46682160327,150452.24949020622
117241.65018371453,122205.44169428849,95906.88366205698,90978.01336924169
179043.56643149772,167960.9276977387,32275.550344679297,45222.527365791444
167135.92022809392,179873.54020985356,43510.22371494376,33309.91485367657
85334.86805226511,80624.80822210333,126993.61547764321,132558.64684142682
185138.2762851851,202534.16178435902,24689.170015586464,10649.293279171095
140707.58595077772,140404.99220989726,72463.56061136536,72778.46285363291
195114.21697153413,205208.80483784544,13348.36654545431,7974.650225684602
167135.92022809392,171069.8530840819,43510.22371494376,42113.60197944829
106025.41105571394,79815.48092200531,89563.6658403993,133367.97414152484
94608.29517211103,95409.47561493513,118485.54387554762,117773.97944859501
113526.45825605192,68425.96731275249,98926.11800602992,144757.48775077768
117847.91593528926,195191.17610994852,92849.68988370076,17992.278953581605
185138.2762851851,200856.32903617393,24689.170015586464,12327.12602735628
167135.92022809392,171553.4636997353,43510.22371494376,41629.99136379489
28914.703359515217,44127.00127727052,176409.1373114289,169056.4537862596
94608.29517211103,96514.86143825285,118485.54387554762,116668.59362527731
195114.21697153413,205258.15285985093,13348.36654545431,7925.302203679149
167135.92022809392,163105.08233240276,43510.22371494376,50078.37273112742
197807.46438604535,205771.3821583122,8814.285025800866,7412.072905218023
196307.28804775327,188627.8891832242,5621.351323072063,24555.56588030599
163819.47788241596,167131.8809280473,48706.37540988531,46051.57413548286
185138.2762851851,201912.36683748607,24689.170015586464,11271.088226044025
179043.56643149772,167842.49244492562,32275.550344679297,45340.962618604506
152739.10936150895,169470.9771711053,58657.49790732635,43712.47789242485
117677.22012846009,119076.78696874753,86317.23331739579,94106.66809478264
196307.28804775327,209314.57013830324,5621.351323072063,3868.884925226974
28914.703359515217,21150.562231534477,176409.1373114289,192032.8928319957
185138.2762851851,183880.6094663002,24689.170015586464,29302.84559722997
185138.2762851851,163756.47622287465,24689.170015586464,49426.9788406555
185138.2762851851,168809.72354583672,24689.170015586464,44373.73151769347
72801.3148824186,76420.34687763486,139888.78524435207,136763.10818589528
74831.05657751775,57747.045481169465,124009.46682160327,155436.4095823607
179043.56643149772,165809.35393830124,32275.550344679297,47374.101125228895
177920.38548330354,174238.00596643589,35104.349701166204,38945.449097094286
117847.91593528926,135845.23497659393,92849.68988370076,77338.22008693626
74629.56904378765,45429.78905821424,128095.12266909338,167753.66600531593
185138.2762851851,171819.9430185647,24689.170015586464,41363.512044965464
117241.65018371453,118079.95692423746,95906.88366205698,95103.49813929271
117847.91593528926,108891.33548761456,92849.68988370076,104292.11957591561
125233.17300952222,103236.06203539473,87128.41410275496,109947.39302813541
85703.00266677719,76874.34868008504,74052.56979656676,136309.10638344512
85334.86805226511,95182.46484410585,126993.61547764321,118000.99021942432
46274.325005183724,45143.57053058271,165133.85204257446,168039.88453294744
177920.38548330354,181867.210168478,35104.349701166204,31316.24489505219
17575.31324763391,15692.661128127682,192102.32002919007,197490.7939354024
181264.6747363562,197017.03318494148,22305.223305623447,16166.421878588722
115974.61803112838,85480.64371783487,83127.22588562811,127702.81134569529
85334.86805226511,80930.75608893276,126993.61547764321,132252.69897459738
117241.65018371453,117912.17364941892,95906.88366205698,95271.28141411123
3220.94021938372,365.18523244465996,206508.6752843352,212818.26983108313
117241.65018371453,118099.6862634353,95906.88366205698,95083.76880009488
167135.92022809392,175728.30636139607,43510.22371494376,37455.14870213409
64896.15429835524,62987.815287752295,148264.35093905425,150195.63977577788
74831.05657751775,88826.42974019986,124009.46682160327,124357.02532333028
153609.5843290703,157252.41679216104,59337.05601055703,55931.03827136911
163819.47788241596,165325.74332264793,48706.37540988531,47857.711740882245
159712.522674958,158604.54272550603,53405.4094976139,54578.91233802413
117847.91593528926,119925.56307763679,92849.68988370076,93257.89198589338
129666.38337594767,131127.5640728733,83263.61311401047,82055.89099065687
74629.56904378765,173142.47000831075,128095.12266909338,40040.985055219404
193231.5231717608,196030.0727448325,19368.008087178816,17153.382318697677
28914.703359515217,25137.87253997024,176409.1373114289,188045.58252355992
177920.38548330354,171997.59589778437,35104.349701166204,41185.8591657458
125233.17300952222,123893.15391647912,87128.41410275496,89290.30114705104
147799.8059010816,153304.57503172534,64702.96905149903,59878.88003180481
177920.38548330354,179301.11302419475,35104.349701166204,33882.342039335424
72801.3148824186,80693.88558330659,139888.78524435207,132489.56948022358
115974.61803112838,151962.2890939684,83127.22588562811,61221.16596956174
194731.31119971897,210676.57554565358,10920.757374180377,2506.879517876667
185138.2762851851,202879.58806879286,24689.170015586464,10303.866994737227
28914.703359515217,26272.88691569981,176409.1373114289,186910.56814783032
46274.325005183724,51864.761258120176,165133.85204257446,161318.69380540997
185138.2762851851,182972.59599179553,24689.170015586464,30210.8590717346
3220.94021938372,4490.670002495674,206508.6752843352,208692.78506103434
117847.91593528926,106601.59713616614,92849.68988370076,106581.857927364
185138.2762851851,195635.29843839328,24689.170015586464,17548.156625136948
163819.47788241596,172234.46640341045,48706.37540988531,40948.98866011967
179043.56643149772,174840.04196529812,32275.550344679297,38343.413098232064
194731.31119971897,190157.66799578868,10920.757374180377,23025.787067741476
96845.61149436564,102416.8848701043,116142.73333198446,110766.57019342585
58286.68396214778,56848.91148067034,151993.07039548265,156334.54358285983
125233.17300952222,119441.95246198344,87128.41410275496,93741.50260154672
74831.05657751775,67054.08243139669,124009.46682160327,146129.37263213348
167135.92022809392,182261.9844749173,43510.22371494376,30921.470588612872
61144.94737094315,60451.33682627665,152011.48544955283,152732.1182372535
147799.8059010816,160233.0373212901,64702.96905149903,52950.41774224009
185138.2762851851,192042.77230600113,24689.170015586464,21140.682757529023
66431.87345931718,183564.78212546534,103349.66715972756,29618.672938064847
185138.2762851851,187344.84061108253,24689.170015586464,25838.614452447666
46274.325005183724,27930.98045508284,165133.85204257446,185252.4746084473
32551.88445200251,24407.531683893947,179281.41900824202,188775.9233796362
200071.56186282865,210321.25991761018,2443.773249739391,2862.1951459202915
125233.17300952222,119511.04956239538,87128.41410275496,93672.40550113481
185138.2762851851,192773.1131620774,24689.170015586464,20410.341901452783
93972.92832182508,85717.51422346101,114450.40433074946,127465.94084006916
131943.11469030837,128354.21510577139,81008.30931850252,84829.23995775875
72801.3148824186,74584.59058942785,139888.78524435207,138598.8644741023
146834.99107518265,162917.56971838637,64949.834952583136,50265.88534514378
147799.8059010816,156225.9680648435,64702.96905149903,56957.48699868669
57618.97024351428,61349.46095717148,130383.06091242036,151833.99410635867
163819.47788241596,172155.51943780607,48706.37540988531,41027.93562572412
123287.75219747244,127979.16026892573,89815.79898703605,85204.29479460442
113526.45825605192,100462.70319868867,98926.11800602992,112720.75186484148
127696.62339266797,208979.00358866618,74780.87414757904,4204.451474864081
185138.2762851851,183288.42333263057,24689.170015586464,29895.031730899602
116040.35722496978,117724.64129619395,97124.06944504243,95458.81376733624
197807.46438604535,205652.95677510338,8814.285025800866,7530.49828842685
115974.61803112838,101706.27335322586,83127.22588562811,111477.1817103043
163819.47788241596,168632.06079701282,48706.37540988531,44551.394266517316
185138.2762851851,185331.44131326026,24689.170015586464,27852.01375026989
185138.2762851851,191490.06458993568,24689.170015586464,21693.390473594463
58286.68396214778,77802.08162418302,151993.07039548265,135381.37343934714
82143.38144944547,100334.38847187003,129390.52520796198,112849.06659166011
197807.46438604535,159838.24327564228,8814.285025800866,53345.21178788791
17575.31324763391,9830.116113880666,192102.32002919007,203353.3389496496
185138.2762851851,182735.73535577388,24689.170015586464,30447.7197077563
137915.76946125933,131403.92286570815,73689.95966034895,81779.532197822
185138.2762851851,195457.65542877803,24689.170015586464,17725.799634752177
45069.51383177526,45252.136178994704,168113.66150550474,167931.31888453546
182420.89535932455,194302.90184424634,23320.524588350407,18880.55321928384
195114.21697153413,190295.84245740395,13348.36654545431,22887.61260612618
179043.56643149772,210114.00809479112,32275.550344679297,3069.4469687388155
28914.703359515217,47383.97072962999,176409.1373114289,165799.48433390015
200071.56186282865,205495.0332350814,2443.773249739391,7688.421828448661
11579.126877962113,6109.285124274329,197738.05607866417,207074.1699392558
168064.4811157716,160608.06254932273,40276.38434746251,52575.3925142074
152739.10936150895,159769.16591443887,58657.49790732635,53414.28914909133
74831.05657751775,78413.99709705057,124009.46682160327,134769.45796647962
185138.2762851851,200856.32903617393,24689.170015586464,12327.12602735628
76452.73666744391,76292.0420204207,136728.93969845274,136891.41304310944
125233.17300952222,119757.77980281832,87128.41410275496,93425.67526071185
69249.69130161527,68534.53296116453,143874.24486621298,144648.9221023656
194731.31119971897,199178.4864183844,10920.757374180377,14004.968645145778
131943.11469030837,142832.91489256528,81008.30931850252,70350.5401709649
168064.4811157716,182548.2030025488,40276.38434746251,30635.252060981336
163819.47788241596,169224.24693068248,48706.37540988531,43959.20813284769
74831.05657751775,65928.95739927689,124009.46682160327,147254.4976642533
74629.56904378765,78196.86580022659,128095.12266909338,134986.58926330355
146834.99107518265,156107.5328120304,64949.834952583136,57075.922251499745
69249.69130161527,72423.15709519378,143874.24486621298,140760.29796833638
163819.47788241596,165345.49240105442,48706.37540988531,47837.96266247577
7240.605834492587,11537.57741447786,201927.502055993,201645.8776490523
74629.56904378765,66412.56801493028,128095.12266909338,146770.8870485999
115974.61803112838,113934.71320617557,83127.22588562811,99248.74185735459
85334.86805226511,96060.86950540706,126993.61547764321,117122.5855581231
185138.2762851851,202425.58626634287,24689.170015586464,10757.86879718733
197731.34029671812,197609.22918821542,13243.385392293932,15574.22587531473
3220.94021938372,4549.88762890224,206508.6752843352,208633.56743462812
93972.92832182508,94550.81016243604,114450.40433074946,118632.64490109414
179043.56643149772,175738.1858354015,32275.550344679297,37445.269228128636
348.0457710134515,375.04496724133554,202887.9612684345,212808.41009628685
96845.61149436564,95014.69143889162,116142.73333198446,118168.76362463854
113526.45825605192,116303.41826243702,98926.11800602992,96880.03680109313
74831.05657751775,71515.15349029351,124009.46682160327,141668.30157323665
3220.94021938372,868.5153176915035,206508.6752843352,212314.93974583788
113526.45825605192,111773.26984233705,98926.11800602992,101410.18522119314
168064.4811157716,167694.44837890926,40276.38434746251,45489.00668462087
185138.2762851851,143010.5776413891,24689.170015586464,70172.87742214104
194731.31119971897,211505.61244574035,10920.757374180377,1677.8426177896422
42507.340819818164,47166.83943280602,170392.76862554558,166016.61563072412
147799.8059010816,144165.3114867123,64702.96905149903,69018.14357681788
28914.703359515217,34435.04975540075,176409.1373114289,178748.40530812938
147799.8059010816,144066.6154427014,64702.96905149903,69116.83962082877
194731.31119971897,208623.69783022665,10920.757374180377,4559.757233303398
87024.04541278118,61971.246034440104,66627.86277865375,151212.20902909007
163819.47788241596,168809.72354583672,48706.37540988531,44373.73151769347
197731.34029671812,199257.45312319745,13243.385392293932,13926.001940332719
34815.712150595136,27200.629729402324,177585.00535588464,185982.82533412782
179043.56643149772,173369.47090953574,32275.550344679297,39813.98415399441
185138.2762851851,173783.9942943815,24689.170015586464,39399.460769148696
152739.10936150895,169540.06440191303,58657.49790732635,43643.39066161712
179043.56643149772,187759.354126324,32275.550344679297,25424.10093720619
167135.92022809392,176261.26499905493,43510.22371494376,36922.190064475224
101466.0117001117,109276.2599288614,109465.97107042582,103907.19513466876
185138.2762851851,173014.16515109647,24689.170015586464,40169.289912433684
182420.89535932455,191884.8487659794,23320.524588350407,21298.606297550716
146834.99107518265,158180.14973625922,64949.834952583136,55003.30532727094
117847.91593528926,115839.53698598144,92849.68988370076,97343.91807754873
74831.05657751775,45262.00578339572,124009.46682160327,167921.44928013443
115974.61803112838,151666.2009619358,83127.22588562811,61517.25410159435
93972.92832182508,103009.06113416963,114450.40433074946,110174.39392936052
93972.92832182508,208623.69783022665,114450.40433074946,4559.757233303398
117241.65018371453,118948.48211153319,95906.88366205698,94234.97295199694
167135.92022809392,181896.8091120768,43510.22371494376,31286.645951453327
114615.58464267102,132183.62161339403,95847.96348676005,80999.83345013612
152739.10936150895,168947.8881378477,58657.49790732635,44235.56692568243
185138.2762851851,164782.92495019222,24689.170015586464,48400.53011333792
196307.28804775327,183831.25157469037,5621.351323072063,29352.20348883978
200071.56186282865,204399.5071465606,2443.773249739391,8783.94791696947
185138.2762851851,184028.64366271225,24689.170015586464,29154.81140081792
177920.38548330354,179103.72093617287,35104.349701166204,34079.734127357246
179043.56643149772,174504.47541566106,32275.550344679297,38678.97964786909
129666.38337594767,134512.83838244696,83263.61311401047,78670.61668108321
1228.9018676491276,927.7428137023454,206298.03009689762,212255.71224982743
74831.05657751775,62997.684892153375,124009.46682160327,150185.77017137676
157587.45859273992,162088.5032094861,54747.25692179069,51094.95185404403
185138.2762851851,203284.2517188417,24689.170015586464,9899.20334468839
167135.92022809392,180929.58788077012,43510.22371494376,32253.86718276
58286.68396214778,39202.06868112689,151993.07039548265,173981.38638240326
98826.26156491974,77397.42784373838,68369.67206275703,135786.02721979178
152739.10936150895,152347.2135352154,58657.49790732635,60836.24152831477
146834.99107518265,139763.4777934308,64949.834952583136,73419.97727009936
115974.61803112838,108920.95417042216,83127.22588562811,104262.50089310798
194731.31119971897,211387.17719292795,10920.757374180377,1796.277870602707
168064.4811157716,149554.1154897071,40276.38434746251,63629.33957382305
181169.92894182072,179370.1903853981,13361.475797425419,33813.26467813205
113526.45825605192,99969.22297863413,98926.11800602992,113214.23208489604
32551.88445200251,28256.67740031886,179281.41900824202,184926.77766321128
146834.99107518265,158387.42129828635,64949.834952583136,54796.03376524379
137915.76946125933,155160.0507895259,73689.95966034895,58023.40427400427
206718.76882267717,206807.68075082204,6464.590665764822,6375.774312708166
106251.18357625297,118780.6988367147,28354.042088051396,94402.75622681547
185138.2762851851,195674.7867256019,24689.170015586464,17508.668337928208
131943.11469030837,131887.53348136143,81008.30931850252,81295.92158216874
93972.92832182508,76686.82619646429,114450.40433074946,136496.62886706588
185138.2762851851,200362.83894651517,24689.170015586464,12820.616117015006
74831.05657751775,68208.82614632422,124009.46682160327,144974.62891720593
69249.69130161527,68445.71639115908,143874.24486621298,144737.73867237108
200071.56186282865,205652.94690549897,2443.773249739391,7530.508158031088
115974.61803112838,151488.55795232058,83127.22588562811,61694.897111209575
167135.92022809392,170240.81618399476,43510.22371494376,42942.63887953543
195114.21697153413,191667.71746915544,13348.36654545431,21515.737594374685
3220.94021938372,1253.4298893339947,206508.6752843352,211930.02517419573
115974.61803112838,108950.56298362541,83127.22588562811,104232.89207990475
167135.92022809392,179557.71286901887,43510.22371494376,33625.742194511324
46274.325005183724,40761.456306894695,165133.85204257446,172421.99875663547
35818.359020054835,36330.003930805535,177351.73330706573,176853.45113272461
193231.5231717608,196730.81465730973,19368.008087178816,16452.640406220427
115974.61803112838,137414.50207636718,83127.22588562811,75768.952987163
195114.21697153413,205110.1087938347,13348.36654545431,8073.34626969551
3220.94021938372,7224.56029120183,206508.6752843352,205958.89477232847
197807.46438604535,176577.09233988967,8814.285025800866,36606.36272364047
42507.340819818164,44521.77558370972,170392.76862554558,168661.67947982045
69249.69130161527,68731.93491879066,143874.24486621298,144451.52014473948
28914.703359515217,36073.404085981565,176409.1373114289,177110.05097754858
147799.8059010816,133881.18370077718,64702.96905149903,79302.27136275297
185138.2762851851,180445.97726511673,24689.170015586464,32737.477798413405
113526.45825605192,121761.31936584371,98926.11800602992,91422.13569768643
106251.18357625297,96337.19868942887,28354.042088051396,116846.25637410126
167135.92022809392,169540.06440191303,43510.22371494376,43643.39066161712
163819.47788241596,169066.32339066078,48706.37540988531,44117.13167286938
82143.38144944547,72472.4952475948,129390.52520796198,140710.95981593538
195114.21697153413,191934.18691838044,13348.36654545431,21249.26814514974
185138.2762851851,197668.43694501772,24689.170015586464,15515.018118512446
3220.94021938372,325.69694523591505,206508.6752843352,212857.75811829366
113526.45825605192,119422.21325318128,98926.11800602992,93761.24181034887
32551.88445200251,31691.299731897925,179281.41900824202,181492.15533163224
182420.89535932455,183387.1193766415,23320.524588350407,29796.33568688869
348.0457710134515,1362.0054073503509,202887.9612684345,211821.44965617987
179043.56643149772,189526.013314119,32275.550344679297,23657.441749411162
200071.56186282865,198023.742703457,2443.773249739391,15159.712360073181
200071.56186282865,198418.5268795006,2443.773249739391,14764.928184029552
167135.92022809392,174277.47451443583,43510.22371494376,38905.980549094274
115974.61803112838,151439.20993031515,83127.22588562811,61744.24513321503
93972.92832182508,86309.68061792207,114450.40433074946,126873.77444560807
147799.8059010816,100452.83359428754,64702.96905149903,112730.62146924263
137915.76946125933,146494.5479949737,73689.95966034895,66688.90706855647
200071.56186282865,201172.14650740454,2443.773249739391,12011.30855612564
123287.75219747244,123064.09727718323,89815.79898703605,90119.35778634691
195114.21697153413,197421.69683499046,13348.36654545431,15761.758228539644
185138.2762851851,173655.6993067716,24689.170015586464,39527.75575675859
85334.86805226511,94738.33264605686,126993.61547764321,118445.12241747328
98826.26156491974,78502.83340626476,68369.67206275703,134680.62165726538
17575.31324763391,33013.81685203955,192102.32002919007,180169.6382114906
197807.46438604535,211703.00453376194,8814.285025800866,1480.4505297677065
168064.4811157716,159206.57872436816,40276.38434746251,53976.87633916203
179043.56643149772,177287.70385676814,32275.550344679297,35895.75120676201
28914.703359515217,21357.814054352944,176409.1373114289,191825.64100917726
152739.10936150895,169609.16150232498,58657.49790732635,43574.2935612052
74831.05657751775,65692.07702404643,124009.46682160327,147491.3780394837
163819.47788241596,137345.41484555948,48706.37540988531,75838.04021797067
185138.2762851851,160992.9869905696,24689.170015586464,52190.46807296055
85334.86805226511,95389.72653652867,126993.61547764321,117793.72852700148
194731.31119971897,200027.27239687805,10920.757374180377,13156.182666652045
85334.86805226511,93465.16354792051,126993.61547764321,119718.29151560964
167135.92022809392,174672.26856008382,43510.22371494376,38511.18650344634
185138.2762851851,170309.90341480233,24689.170015586464,42873.55164872783
125233.17300952222,131670.40218453744,87128.41410275496,81513.05287899272
82143.38144944547,69570.83155367452,129390.52520796198,143612.62350985565
32551.88445200251,24368.0433966852,179281.41900824202,188815.411666845
74629.56904378765,62770.68399092832,128095.12266909338,150412.77107260184
181169.92894182072,162572.1138251395,13361.475797425419,50611.34123839063
45069.51383177526,44738.9068805337,168113.66150550474,168444.54818299643
125233.17300952222,133476.52992033254,87128.41410275496,79706.92514319762
123287.75219747244,123172.66292559516,89815.79898703605,90010.79213793499
46274.325005183724,36418.840240019745,165133.85204257446,176764.61482351043
93972.92832182508,99574.43880259058,114450.40433074946,113609.01626093958
159712.522674958,160479.76756171303,53405.4094976139,52703.68750181713
167135.92022809392,143346.14419102616,43510.22371494376,69837.310872504
32551.88445200251,31957.77905072735,179281.41900824202,181225.67601280278
11579.126877962113,16640.143150632262,197738.05607866417,196543.31191289783
96845.61149436564,94906.11592087538,116142.73333198446,118277.33914265478
200071.56186282865,198033.60243825373,2443.773249739391,15149.852625276471
195114.21697153413,194273.29303104297,13348.36654545431,18910.162032487187
167135.92022809392,174159.04913122728,43510.22371494376,39024.405932302914
185138.2762851851,199158.7570791865,24689.170015586464,14024.697984343624
17575.31324763391,10461.770795550307,192102.32002919007,202721.6842679799
129666.38337594767,131601.31495372983,83263.61311401047,81582.14010980031
57618.97024351428,36093.133425179345,130383.06091242036,177090.3216383508
197731.34029671812,199267.3128579942,13243.385392293932,13916.142205536009
